name,V1,V2,V3,V4,V5,V6,V7,V8,V9,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85
CA230417,CA230417,OBO011,Piartal,yes,Obonuco,Obonuco,,,"geometric interior, spirals",-0.093634926,-0.057652896,-0.083289353,0.002395574,0.03595054,-0.00999861,0.003990446,0.011224284,0.003765901,0.003691202,0.017021714,0.002018278,-0.006750599,0.009694194,-0.007331557,-0.000101113,0.003772253,-0.004826878,0.001742209,-0.000895855,-0.000189024,-0.001760469,-0.002500321,-0.001279813,-0.000215108,0.002728647,4.88E-05,0.002193495,-0.000967325,-0.000335592,0.001907241,-0.000976352,0.002032864,-0.002981714,0.002739025,0.001913367,0.000269555,-0.002526793,0.001582901,5.04E-05,-0.000101706,-0.00097506,0.001137904,0.000354326,-2.35E-05,0.000275508,-0.001414377,-0.000424479,-2.89E-05,-0.00129625,0.000178011,-0.001428903,-0.000312959,-0.000327845,0.000643353,0.000681044,-0.000452948,-0.000509431,0.000241409,0.000321262,-6.34E-06,0.00070011,-0.000782831,-0.000679068,3.74E-05,0.000314524,0.000333207,-0.000383078,-0.000664024,0.000420899,-0.000123808,0.000176298,-7.83E-05,0.000110298,5.44E-06,0.000169889,-0.000164605,0.000412103,0.000122094,7.65E-05,-6.46E-05,-1.50E-05,0.000155437,-0.000144109,-4.89E-17
CA230422,CA230422,OBO015,Piartal,yes,Obonuco,Obonuco,,,pasto star,-0.029416567,-0.075487643,-0.111880037,0.009908968,0.030696694,-0.019079269,0.008835742,-0.015510571,0.012962631,-0.002489759,0.011202974,-0.006810465,-0.002583695,-0.012313593,0.002728881,-0.008670894,-0.011126449,-0.003697439,-0.001402091,-0.004511279,0.001213202,-0.003102953,-0.000576932,-0.003009547,-0.000569024,-0.004998818,0.003543381,0.000680687,-0.003503696,0.002165531,0.001685986,0.001230786,0.001106875,-0.00082306,-0.000521403,0.00160595,0.001356749,-0.003486727,-0.000306667,0.000471532,-0.000970305,0.000614659,-0.002466119,0.000255019,0.000612601,-7.58E-05,0.000137729,-0.001053965,0.000127641,0.002026941,0.000501832,0.00072547,0.000270451,0.00154822,-0.000651967,-0.000671918,0.000803886,-0.001446186,-0.000344037,0.000564538,-0.00081047,-5.88E-05,-2.23E-05,-0.000178601,0.00034048,-2.73E-05,0.000415534,6.85E-05,0.000222301,-7.82E-05,0.000298247,0.000173704,4.48E-05,-2.88E-05,0.000203451,-8.96E-05,0.000277879,2.47E-05,-0.000152707,0.000118137,-5.83E-05,-6.59E-05,-1.28E-05,-5.71E-06,-4.54E-17
CA230423,CA230423,OBO030,Piartal,yes,Obonuco,Obonuco,,,"geometric interior, ladder triangles",-0.080861689,-0.049479574,-0.064429177,-0.018587656,0.004608256,-0.005018418,-0.024048554,0.019102563,0.006705389,0.007889304,-0.001618776,0.00145017,-0.000872386,-0.004333231,-0.003181755,0.002311076,0.003745595,0.004929082,0.007451936,-0.006746106,-0.000572006,0.001565383,-0.001647885,-0.002743999,0.000362111,6.95E-05,0.00165782,-0.004087401,0.001451269,0.000405873,-0.000764822,-0.000865202,-0.00046096,0.000454619,-0.000488298,-0.000989518,-0.002552829,0.002258797,-0.000452941,0.000108001,-0.000896312,0.001044315,-0.000967937,0.001249984,-0.001569764,-0.001629894,-0.000376276,-0.000749763,0.000931567,-0.000117102,3.66E-05,-0.000593462,-0.000257518,-0.000698775,0.000387664,-0.000825514,0.000915106,-0.000944573,-0.000237031,-0.000619832,2.61E-05,-0.001420159,0.001254549,-0.000269039,-0.000364694,0.000169535,0.000285638,-0.000239727,-0.000272667,0.000213008,-7.44E-05,-0.000280645,0.000240881,0.000369771,-0.000358324,8.68E-05,0.000148443,0.000140574,0.000108712,7.58E-05,-4.54E-05,5.58E-05,-8.94E-06,-8.56E-05,-1.46E-16
CA230424,CA230424,OBO039,Piartal,yes,Obonuco,Obonuco,,,pasto star,-0.08743074,-0.047121949,-0.066716344,0.00667048,-0.003354566,-0.012006944,0.01475717,0.005693902,0.012024341,0.018118889,0.005394197,-0.002902625,-0.002766082,0.002145921,-0.00636747,0.008094663,0.003304686,-0.001883819,-0.000845547,0.004532898,0.005294015,0.002195659,0.00144204,-0.001798636,-0.002869615,0.004536197,-0.001923471,0.003648182,0.001837476,-0.00194718,0.000931239,0.003174408,0.002350753,0.000642715,0.000299278,-0.002373319,-0.000613971,-0.002915574,-0.002428012,-0.000357933,-0.000905262,-0.000286591,-0.003229857,0.000431531,0.000141389,0.00197646,-0.000416033,0.000107587,-0.000386192,-0.001887088,-0.000272213,0.000588518,-0.000432319,-0.000523918,0.000164061,-0.000423519,-0.000972492,-0.000407524,0.000356996,-0.000358265,-8.47E-05,0.000232846,0.000598745,0.000149564,0.00046616,-0.000492153,-0.000214608,-0.000166125,0.000402862,-0.000408194,-0.000218206,-0.000227053,0.00022679,-0.00034899,-0.000179364,-0.000115718,0.000194093,-0.00021627,0.000242557,-4.17E-05,6.05E-05,-0.000115314,7.87E-05,-7.97E-05,-1.01E-16
CA230428,CA230428,SAN075,Tuza,yes,Catambuco - San Damián,San Damian,Rasgo 36,SD 18,"brown geometric, crosshatching",-0.216243338,0.031401761,0.011694022,0.005685183,-0.009138167,-0.00767243,0.019765148,-0.008769001,-0.00185975,-0.001743718,-0.008381463,0.009465628,0.000969078,0.00230086,0.006552486,-0.009234245,0.002150173,-0.005358285,-0.004015319,0.001308994,0.006379738,-0.000962762,2.40E-06,0.003209472,-0.002263927,0.00288733,0.004288945,0.000834057,-0.000624966,-0.001214088,-0.005627267,-0.003401465,0.001448741,0.001124979,0.00091041,-0.000741772,0.002838903,-0.002083916,0.000765283,-5.70E-05,-6.81E-05,-0.000460161,0.000822428,0.000243353,0.001569675,-0.0006341,-6.05E-05,-2.35E-05,0.000994974,0.000392872,0.000279595,0.000425446,0.000250839,-0.000198023,0.001291588,-0.000173537,-0.000635821,-0.000824782,-0.000132249,-0.000759112,-0.000749108,-0.000362169,-0.000198097,-0.000178103,-0.000157953,0.000729608,-0.00047714,-0.000117184,-4.81E-05,0.000168557,-0.000558092,0.000381206,0.000552882,0.000265848,-0.000256155,-8.60E-05,-4.42E-05,-0.000168502,9.58E-05,6.63E-05,8.45E-05,-7.28E-05,-3.18E-05,0.000163649,-1.22E-16
CA230429,CA230429,SAN077,Tuza,yes,Catambuco - San Damián,San Damian,"Poligono A, Rasgo 95",SD 50,"brown geometric, isolated to near lip",-0.211791754,0.012840825,0.024754704,-0.008128862,0.010614407,-0.002851779,-0.016413944,-0.000893231,0.003398245,-0.005963309,-0.000154417,-0.006669387,-0.011011899,0.003271244,-0.001118871,-0.001339584,-0.00186051,-0.004273815,-0.00337014,-0.002454264,0.001961347,-0.00142481,0.000783175,0.003917301,-0.000317288,-0.00026295,-0.002057269,-0.000408241,-0.001317894,0.001139301,-0.000282868,0.002382413,-0.001030353,0.001261282,9.55E-05,-0.000797852,-0.001981558,0.0013852,-0.000951887,-0.000772212,-0.00114478,-0.000999544,-0.002517161,0.00147817,-0.000153068,0.000439284,0.000675585,0.001141944,0.000243288,-0.000394557,0.00086001,0.000565201,-0.001190435,0.000160054,0.000379216,-0.000282511,0.001036816,0.000841226,-0.000399652,-0.000483948,3.63E-05,-0.000575206,-0.001528704,-0.00102796,-7.48E-05,-8.45E-05,-0.000276947,-0.00017077,0.000167516,0.000769005,0.000301907,-0.000234148,0.000365868,-0.000398577,0.00012475,5.53E-05,2.14E-05,8.82E-05,8.38E-05,-0.00016773,-1.58E-05,5.12E-05,-1.20E-05,8.97E-05,-1.68E-16
CA230430,CA230430,SAN078,Tuza - Red slip,yes,Catambuco - San Damián,San Damian,Monitoreo,,positive red all over,-0.180233048,0.008206521,-0.0008197,0.006651888,-0.003734628,0.007562121,0.009702483,0.01680443,0.002231842,0.005870563,-0.009816485,-0.001136512,0.0007482,0.009688346,-0.006730496,-0.000706448,0.005694408,-0.000406972,-0.000609758,0.002410531,0.00554175,-0.002167998,-0.000434376,0.004309081,-0.001761576,0.000641253,0.0042192,-0.000324819,-0.001704684,0.000259841,-0.002756017,-0.00019873,-0.001984668,0.00263721,0.000294107,-0.003487777,0.001298795,-0.002335791,0.000234625,-0.000783476,0.001563662,0.000706837,-0.001853437,-0.000612846,-0.000539026,-0.000185799,-0.000154601,0.00183072,-0.000527433,-0.001391299,-0.00113146,0.00145492,9.14E-05,-0.000409177,-0.000311396,-0.000125587,0.000866753,-0.000213983,-0.000746654,0.000319008,1.58E-05,1.14E-05,-0.000263224,0.000195253,-9.05E-05,-0.000499059,0.00039393,0.000718994,-0.00019944,0.000112729,-0.000143462,-0.000115393,6.15E-05,0.000360363,0.000275421,0.000342699,-0.000237598,-7.68E-05,-0.000372542,0.000214164,-9.81E-05,1.71E-05,3.67E-06,-0.000101614,-1.23E-16
CA230431,CA230431,SAN074,Piartal,yes,Catambuco - San Damián,San Damian,Sector Aola,SD 3,positive red triangles,-0.132832679,-0.016004521,-0.05441218,0.003530657,0.029287909,0.014481246,0.010062906,0.029769281,0.003574134,-0.000419381,0.005068731,0.000694125,-0.012763816,0.010390249,-0.007193226,0.002206968,-0.000211765,-0.000589222,0.002116316,-0.00176135,-0.003861547,-0.007418178,0.003737358,0.005678837,-0.001895117,-0.001886269,0.000515753,-0.002582367,-0.000811584,-0.002640676,0.000491684,-0.001605653,-0.00080028,-0.000439339,-0.001924529,0.002385957,-0.000517894,-0.001002136,0.000386973,-0.000697739,0.000513937,8.43E-05,0.001985817,0.000579413,-0.000437084,-0.001193144,0.001564237,-0.001101675,0.000275365,0.000805874,-0.000773489,0.000906329,6.63E-05,0.000709231,-1.96E-05,0.000826748,0.000289269,-0.00043436,0.000390002,-0.00038543,0.000920647,0.000398856,-0.00030064,0.000139956,0.000516961,-0.000112569,-0.000770472,-0.00042404,0.000129138,-5.27E-05,-7.59E-05,-0.000490294,0.000124614,5.76E-05,-0.000450136,-6.10E-05,9.48E-05,-0.000159747,-0.000386514,-0.000132834,9.00E-05,-7.43E-05,-1.53E-06,-6.22E-05,-6.65E-17
CA230432,CA230432,SAN076,Piartal,yes,Catambuco - San Damián,San Damian,"Poligono B, Rasgo 50",SD 28,eight point star,-0.04653613,-0.065875807,-0.086266574,-0.008921806,0.000242466,-0.01911251,-0.007341059,-0.003019717,0.015901658,0.005887703,0.003764773,0.001916193,-0.003988745,-0.011279985,0.002947023,0.002580929,-0.000728522,0.002880502,-0.001582103,-0.002863227,0.002067546,-7.79E-05,-0.000535465,-8.13E-05,-0.005528126,-0.001308548,-0.000934776,-0.000706153,-0.001218181,-0.001157908,-0.001247921,-0.000354861,0.003302317,-0.000933785,-0.0007522,-0.00097691,0.000213133,0.000621497,-0.000375067,-0.000127969,-0.001203532,0.001299075,-0.001697962,-0.001272493,0.000924292,0.000512386,-0.000574749,-0.00185508,-0.000474732,0.000497104,0.001354634,0.00070213,0.000256767,-0.00136229,0.001177968,0.000503193,-0.000711983,0.001702388,0.000879707,-5.11E-05,0.000789638,0.000162927,-0.000104154,0.000404362,0.000342144,0.000535382,-4.72E-05,0.000414843,-0.000291186,0.000287061,0.000488067,-4.68E-05,-0.000121093,0.00032015,-3.48E-06,0.000296417,2.53E-05,-0.000275012,-0.00012319,4.23E-05,6.43E-06,0.00020634,2.72E-06,5.98E-05,3.24E-17
CA230434,CA230434,SAN083,Piartal,yes,Catambuco - San Damián,San Damian,"Poligono BIII, Rasgo 133",SD 73,swastika,-0.119406788,-0.047518785,-0.055999848,-0.002714771,0.027958303,-0.013997529,-0.001138575,0.007378097,0.014524728,0.007516129,0.005075256,-0.001550015,-0.010377446,0.005129537,-0.001249289,-0.00154723,0.000225749,0.000665731,0.001594711,-0.002277649,0.001069523,0.001218071,0.002862022,0.002994149,0.001723392,-0.001730396,-0.004322065,-0.00390951,-0.000186452,-0.001260906,0.001037204,0.000674991,-0.004492451,0.000603419,-0.001552939,-0.00066454,-0.000698646,-0.000226859,-0.001152207,-0.000944931,2.58E-05,-0.000301377,0.001280322,8.67E-05,-0.000118098,-0.000871787,-0.001711344,-0.001879639,-0.00082292,-0.001133943,0.000146868,-0.001051532,0.000797524,-4.26E-05,-0.000223206,0.000667445,-0.000387308,0.00097125,-0.000750038,0.001713672,-0.000335074,-0.00020624,0.000164114,0.00020179,-0.001013299,0.000136993,-9.04E-05,0.000270782,0.000722535,-7.27E-05,-1.49E-05,0.000262093,0.000423387,-0.000140207,-3.06E-05,-0.00011238,-0.000129051,-3.40E-05,-7.50E-05,0.000105565,1.49E-06,-9.39E-05,7.42E-05,0.000110168,-1.36E-16
CA230714,CA230714,C03364,Piartal,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,geometric interior with triangles,-0.254828268,0.027174072,0.037527772,-0.004475817,-0.00179091,0.016582591,-0.009108995,-0.016846234,0.001238044,0.016536564,0.00812703,0.000650311,-0.002013367,-0.000801269,0.003931494,-0.002297819,0.005503679,-0.009332819,-0.000262519,-0.001858199,0.01023837,0.001829024,0.001078033,0.000181744,0.004707011,0.002255941,0.002515467,0.002754519,-0.002347012,0.00034299,-0.001099734,0.001296422,0.000656749,-0.001026946,0.000716792,0.00067904,0.002332466,0.000660852,-0.001570306,-0.001298109,-0.001532172,-0.001828015,0.002126353,-0.0004971,0.002078163,-0.001892109,-0.000989034,0.000592254,-0.000458726,0.000944373,-0.000490165,-0.000195248,-0.000119345,0.000480726,0.000205079,0.00058918,-0.000798644,0.000919635,-2.01E-05,-0.000198624,0.000530223,-0.001069626,6.87E-05,0.000396139,0.000347455,-3.62E-05,0.000611732,-8.77E-05,0.000497638,-4.58E-05,-0.000223985,-0.000290494,1.35E-05,-0.000174167,9.83E-05,-3.57E-05,0.000215151,0.000226305,-0.000158085,-8.22E-06,-1.58E-05,0.000140735,-5.66E-05,-0.000167067,2.52E-17
CA230715,CA230715,C03990,Tuza,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,hatched interior,-0.198655967,0.006903295,0.044096393,-0.014408153,-0.008249508,-0.022562377,-0.022003319,-0.001624347,-0.00380102,0.001370048,-0.009744201,-0.003720276,0.005869861,0.003718364,0.000621623,-0.002988328,0.003488417,0.003208525,-0.000737248,0.000179993,-0.001823285,0.001920193,0.001988538,-0.002546621,-0.00241247,-0.003684118,0.000504637,0.000781821,-0.00098882,0.003380882,0.003197389,0.00249423,0.002422039,-0.002167406,-0.000120274,-0.000139397,0.000681082,0.000899248,-0.000271843,0.001460961,0.001039834,0.00063756,0.000529073,-0.000829939,0.001607738,-4.02E-05,0.000701871,0.000507478,-0.001589826,-0.000440266,0.000193751,0.000432831,-0.000354311,0.00084557,-0.000388514,-0.000491552,-0.000473442,0.000418366,-0.000272751,-0.000274385,-0.000483673,3.53E-05,0.000485788,-0.000105408,-3.06E-05,-0.000334922,0.000266678,-0.000496101,-0.000402352,-0.000182824,0.000491837,0.000332726,0.000705352,0.000137532,-0.000226492,2.70E-05,-0.000343057,6.27E-05,-0.000264306,-0.000252585,0.000229583,4.77E-05,0.000130026,-5.32E-05,3.02E-17
CA230716,CA230716,C03991,Piartal,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,ladder motif,-0.09249216,-0.073183246,-0.047015051,0.013505733,0.042553574,0.000100976,0.026584867,0.014280708,0.013283836,0.010109667,0.010229535,0.000864586,-0.007681971,0.003310074,-0.008409026,0.004172625,0.000988571,-0.001925518,-0.00292015,0.006836862,-0.003152083,-0.000713788,0.005069031,-0.003833082,0.004320187,-0.004235563,-0.005883492,0.006365732,0.002412539,0.00104847,0.000660856,0.000782246,-0.001928335,0.001039452,0.00169884,0.002216395,0.001517608,-0.000689256,0.00019951,0.004075705,0.001665339,-0.000384847,0.001482963,-0.00027478,0.000109207,0.000256952,0.001081878,0.00158662,-0.000678784,-0.000444994,0.001423043,0.000489655,0.000457426,-0.000122076,0.000170618,0.000104772,0.000960747,0.000420915,0.000203409,-0.000431591,-6.73E-05,-0.001097844,0.000531698,0.000129871,0.000300601,0.000259696,-9.19E-05,0.000219935,-0.000277596,-0.000173936,-0.000259169,0.000107059,-0.000106124,-7.82E-05,8.54E-05,0.000102356,-0.000102008,2.68E-06,3.44E-05,-5.25E-05,-5.09E-05,7.34E-05,-0.000121946,0.000114139,-4.07E-18
CA230717,CA230717,C03993,Piartal,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,diamond upper,-0.138079591,0.037237343,-0.100462117,0.011793059,-0.044216147,0.00749391,0.004684609,0.001110427,-0.01319601,0.001407329,-0.015958972,-0.006052245,0.003474457,0.00849567,0.006388306,-0.00036865,-0.009374206,0.008940256,0.003053916,-0.00031696,-0.000179274,0.004274884,-0.0049266,-0.001552075,0.001867644,0.000377197,-0.005679231,-0.000730009,-0.000850946,0.000116645,0.001100787,0.000225182,-0.002730617,0.001106591,0.001959614,0.000903509,0.003593376,-0.000724973,0.000206792,-0.001396653,-0.000544855,-0.00178393,-4.18E-05,-0.0008132,-0.001421429,0.000592366,-0.00107869,0.000367877,-0.000416605,0.000305176,0.001925606,-0.00104654,-0.000606791,0.000882567,0.000508807,-0.000725318,-0.000550522,-0.001041691,0.000513062,5.67E-05,5.93E-05,0.000133765,-7.36E-05,-0.000392476,0.000321228,3.96E-05,-0.000300317,0.000568223,0.00046334,-0.000246305,0.00013092,-0.00034214,5.06E-05,6.41E-05,-0.000345493,0.00023481,-0.000239123,0.000155538,-0.000110832,-5.03E-05,-2.96E-05,0.000121019,-7.18E-05,-3.63E-06,-1.13E-16
CA230718,CA230718,C04118,Tuza,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,hatched interior with monkeys,-0.225427999,0.039108503,0.032329823,-0.009282194,-0.003281524,-7.23E-05,-0.029145999,-0.00283248,0.001303855,-0.007023312,0.001134098,-0.018739088,-0.003120245,0.000223475,-0.003101036,0.000887898,-0.004592364,0.00327279,0.000109197,0.004022271,0.002462242,0.002961757,0.002427261,-0.001866291,0.001298068,7.94E-05,-0.002418849,0.003290669,0.001892101,0.001115056,3.96E-05,0.001750862,0.000991612,-0.000984153,0.001689668,-0.001721188,0.003126707,0.00092847,0.001068669,0.000186811,0.000367782,0.000782248,-0.000228856,-0.00029816,-0.00032499,-0.000666499,0.000170632,0.000482911,0.000856146,0.001604232,-0.000290797,-0.001376685,0.001121282,-0.00039637,0.000140505,2.80E-07,0.001248946,5.88E-05,0.000742317,0.000929018,-0.00027861,0.000231278,-0.000295757,0.000604722,-0.000446059,0.000195452,-0.000527541,0.00061961,-0.000513901,9.07E-05,-0.000305609,-0.000273752,0.000285905,-0.000148351,6.73E-05,0.000150758,0.000374739,-9.58E-05,8.42E-05,-7.33E-05,0.00022516,-0.000107373,0.000116514,-0.000128208,-1.15E-16
CA230719,CA230719,C04120,Tuza,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,"negative black designed interior, exterior has checkered pattern",-0.183972467,0.015057746,-0.014972659,0.001578961,-0.001608637,-0.016554818,-0.000609891,-0.001060769,-0.010195746,-0.005823369,-0.012263324,0.001969418,-0.001225766,0.004845915,0.003149741,-0.011084132,-0.003927316,0.00273576,-0.005015429,-0.001013271,-0.002580754,-0.002747797,-0.003404233,0.000119168,0.001162615,0.001387158,0.001070397,-0.003786043,-0.001997949,0.000446379,0.000266271,-0.001342913,0.003360295,-0.001402799,-0.001568382,0.002781482,0.000812813,-0.002559682,0.000957252,-0.000591537,0.001288006,0.000818289,0.000765224,0.000135178,0.00044178,-8.69E-05,0.000326591,-0.000292473,-0.000133712,-0.00236906,0.000946537,3.03E-05,0.000448432,-0.000728442,-0.000270674,0.000329034,0.000850235,0.000398201,-0.001260359,-0.000420463,0.000766367,-0.000191151,2.96E-05,-0.000321563,-0.000223064,0.000192549,0.000205051,0.00021866,0.00023706,-0.000502429,0.000253842,-0.000188695,-0.000190833,-0.000116811,0.000142582,9.26E-05,0.000191816,1.41E-05,0.000255315,8.06E-05,0.000389812,-3.97E-05,-0.000148458,-7.37E-05,-2.26E-17
CA230720,CA230720,C04122,Tuza,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,siz pointed swastika? With monkeys on the rim,-0.167173102,0.002955501,0.000548776,-0.002498897,0.007080039,-0.039847639,-0.001600449,0.000503421,0.004109078,-0.017589646,-0.007868946,-0.001180765,0.002513823,0.010332602,-0.003772985,-0.00269987,0.001681553,-0.000736296,0.001955718,0.000284602,-9.91E-05,0.002732241,0.000189155,-0.000118582,0.001406009,0.000123396,1.00E-05,-0.003327353,0.000266794,0.000550605,-0.000180318,0.001788515,-0.001442768,0.001873312,-0.001095934,-0.000466065,-0.000607208,-0.001524113,-0.000966603,0.00120048,0.000162651,-0.000705856,-0.000182276,0.000918274,-0.001680393,-0.001582365,-0.000653944,0.000395699,-0.000657788,0.000478617,-0.000551968,0.001031491,-0.001492466,-0.000352082,-0.000325076,0.000227742,-0.000566532,0.000356646,0.000364803,-0.000173351,-0.001125246,0.000872128,-0.000194018,0.000326065,-0.00061301,0.000512446,-0.000100784,-0.000550003,-0.000236369,-0.000524976,-0.000173418,0.000182723,-0.000192478,-0.000165095,-4.50E-05,0.000238777,0.000414974,2.56E-05,-3.63E-05,-3.89E-05,-4.13E-05,0.000317494,-0.000147885,-2.81E-05,-1.16E-16
CA230721,CA230721,C04123,Tuza,no,Museo del Oro,Pupiales,compra a Camilo Orbes,,anthropomorphic figure - warrior?,-0.184690704,0.003942274,0.011381374,-0.00211003,0.002395352,-0.026979046,-0.003198053,-0.005476257,-0.003723542,-0.00310439,-0.011027101,0.001970547,-0.000278231,0.006765195,0.003439619,-0.007064835,0.000523231,-0.001011447,-0.000126757,0.001008909,-0.002825253,0.001131466,0.000996133,0.002627244,3.74E-06,-0.001924819,8.82E-05,-0.003121842,9.00E-05,0.003059813,0.000741144,0.001261772,0.00401703,0.001907803,-0.002237153,-0.000504837,-0.00053783,-0.00151088,-0.000161622,5.49E-05,0.000343098,0.000461378,-0.000580571,-4.94E-05,-0.001719643,-0.003426598,7.45E-05,0.001350974,-0.000367642,-0.000515158,0.000837071,-0.000787192,0.000254627,8.08E-05,0.00132295,0.000362376,0.00015689,-0.000192674,0.000319176,4.86E-05,-0.000461654,0.000127477,0.000183979,0.001347498,0.000770773,-0.000143579,0.000166,1.95E-05,1.61E-05,0.000606035,8.97E-05,-0.000223731,-0.000336201,-0.000277502,-7.39E-05,-0.000417235,-0.000295254,6.86E-05,8.67E-05,5.47E-05,-4.24E-05,-5.35E-05,7.69E-05,5.72E-05,-1.17E-16
CA230722,CA230722,C13735,Piartal,no,Museo del Oro,Nariño,tenencia María Victoria Uribe,,interior paint - geometric,-0.24944495,0.022605247,0.077215959,-0.00698154,0.005098681,0.034798255,-0.009930665,-0.009057672,0.008569712,0.007892824,0.007231586,-0.009330133,0.002233573,-0.013621609,0.001309421,0.008053486,-0.009372057,0.003101186,0.001242052,0.004996065,-0.003250996,0.00089276,-0.001269986,-0.007174477,0.006660448,-0.000980651,-0.002736047,-0.001520273,-0.002491936,-0.002125122,-0.001150469,-0.000757679,0.002008002,0.001337509,-0.001203196,0.00329279,-0.00048889,-0.001095421,-0.000571327,0.000768945,0.000948687,0.000941649,0.000298363,0.001237866,0.00030822,-0.001986885,-0.000801887,-0.000626934,-0.000823074,-0.000575434,-0.000696813,0.00131156,-5.08E-05,0.000324071,0.000520661,-0.001220723,-0.000621477,-0.000144576,-0.000395346,-0.000255716,-0.000294402,0.000152101,-0.000151641,0.000155575,-0.000258464,0.000107854,-0.000576447,-0.00021179,0.000540708,0.000424283,-0.000123244,2.94E-05,-0.000179094,0.000304423,0.000315437,0.000336348,-0.000234711,-0.000140119,0.000137241,-0.000146897,-4.04E-05,-6.20E-05,6.44E-05,-0.000106547,-3.97E-17
CA230723,CA230723,C13737,Piartal,no,Museo del Oro,Nariño,tenencia María Victoria Uribe,,"diamond upper, pitting on the interior",-0.246696184,0.070879326,0.00414237,0.004200755,-0.00490269,0.031366553,-0.00290078,0.004128901,0.001720281,-0.012508239,0.017462367,-0.004638868,-0.000606486,0.003840161,0.014090195,0.006439444,0.005791434,-0.016328556,0.004380806,0.002739386,-0.004169746,-0.000630789,-0.01440735,0.003067241,-0.006145736,-0.006780078,-0.003827696,-0.002880228,0.013568874,0.003855728,-0.001978987,-0.001068709,0.000772864,-0.000195296,0.000726376,-0.000515003,0.000936096,-0.0011614,0.001043912,0.000353198,-0.000795799,0.000767553,0.000388956,0.000169229,0.000581513,-0.000240946,-0.000783023,-0.000314281,-0.000232044,-0.000216879,8.81E-05,0.000437621,-0.000436198,-0.000278762,-0.000320768,-0.000234196,0.000121464,-0.000120832,-0.000291264,0.000204818,0.000123069,-0.000128912,1.98E-05,2.29E-05,8.69E-05,-0.000194053,-8.93E-06,3.07E-05,9.11E-05,-0.000134638,0.00013181,9.05E-05,-1.87E-05,-2.77E-05,-1.73E-06,-3.80E-06,9.35E-05,-2.81E-05,-2.14E-05,-1.92E-05,-1.02E-05,2.52E-05,3.65E-05,2.76E-06,-3.59E-17
CA230724,CA230724,C13744,Tuza,no,Museo del Oro,Nariño,tenencia María Victoria Uribe,,"triangular design on interior, ladder on exterior",-0.142108036,-0.02340217,-0.011613057,0.013207833,0.005499054,-0.022982345,0.026290211,-0.000586985,-0.007312574,-0.001523162,-0.01077559,-0.000411949,0.001696425,0.002643439,8.83E-05,-0.006011947,-0.003852291,-0.006880688,-0.00048886,0.004090385,-0.0044341,0.000807993,-0.002863845,-0.000923295,0.006147471,-3.54E-05,0.00146758,-0.001492364,-0.000847318,-0.002385069,-0.001550735,-0.002224219,0.002713999,-0.001386108,0.000952737,-0.000474941,-0.00199617,0.002299919,-0.00194384,-0.000103666,0.000284146,0.000517491,0.001674649,-0.000174791,-0.001045641,0.000795384,-0.001057356,0.001241278,-0.001263838,-0.000146521,0.000104917,-0.000551939,0.001832841,-2.34E-07,-0.001772356,-0.000672597,-0.000781349,-0.000293446,0.000123918,-0.000339903,0.000124058,-0.000411149,-6.24E-05,-0.000524942,0.000109038,-0.000401811,-0.000730885,0.00032304,-0.000203372,0.000534274,0.000161275,0.000267356,-5.88E-05,-0.00017698,-0.000104381,-0.000122823,0.000288012,-0.000202258,-0.000121318,0.000166874,-4.45E-05,0.000177943,0.000106071,-5.25E-05,1.06E-17
